applicant_id,age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,missed_payments_12m,debt_to_income,home_ownership,loan_purpose,default
APP104432,61,672000.0,3.1,740000.0,24,7.16,635.0,1,0,0.551,RENT,debt_consolidation,0
APP104433,26,452000.0,6.7,185000.0,60,9.95,647.0,3,0,0.082,MORTGAGE,medical,1
APP104434,47,484000.0,6.1,449000.0,48,11.66,641.0,1,1,0.232,MORTGAGE,education,0
APP104435,62,679000.0,3.2,396000.0,84,5.0,659.0,1,0,0.083,MORTGAGE,debt_consolidation,0
APP104436,50,595000.0,1.1,93000.0,36,11.1,770.0,0,1,0.052,MORTGAGE,personal,0
APP104437,63,628000.0,8.9,755000.0,36,6.69,638.0,1,0,0.401,RENT,education,0
APP104438,36,461000.0,6.1,157000.0,24,7.55,,3,1,0.17,RENT,debt_consolidation,1
APP104439,35,501000.0,0.7,758000.0,60,11.24,,0,0,0.303,OWN,debt_consolidation,1
APP104440,35,481000.0,14.5,451000.0,12,6.6,783.0,0,0,0.938,MORTGAGE,education,0
APP104441,36,384000.0,0.7,59000.0,36,6.9,691.0,0,1,0.051,RENT,medical,0
APP104442,51,667000.0,2.6,1014000.0,36,6.09,795.0,0,0,0.507,RENT,education,0
APP104443,41,526000.0,2.8,180000.0,36,7.58,689.0,1,1,0.114,MORTGAGE,home_improvement,1
APP104444,54,541000.0,3.2,735000.0,48,8.19,687.0,0,1,0.34,RENT,education,0
APP104445,39,386000.0,3.1,242000.0,48,5.99,790.0,0,0,0.157,MORTGAGE,medical,0
APP104446,34,322000.0,1.7,314000.0,24,10.69,686.0,0,1,0.488,RENT,personal,1
APP104447,29,473000.0,5.7,644000.0,48,5.86,644.0,0,0,0.34,OWN,debt_consolidation,0
APP104448,45,943000.0,9.9,210000.0,60,8.6,767.0,0,0,0.045,OWN,debt_consolidation,0
APP104449,61,769000.0,5.7,874000.0,12,7.56,791.0,0,0,1.137,RENT,personal,1
APP104450,59,481000.0,6.4,176000.0,12,10.24,712.0,1,1,0.366,RENT,medical,1
APP104451,32,595000.0,3.9,707000.0,84,5.73,671.0,1,1,0.17,OWN,business,0
APP104452,42,454000.0,5.5,174000.0,36,8.76,699.0,2,1,0.128,MORTGAGE,education,0
APP104453,52,642000.0,6.7,117000.0,36,12.83,771.0,0,0,0.061,RENT,personal,0
APP104454,48,549000.0,8.3,206000.0,36,5.0,615.0,1,2,0.125,RENT,personal,1
APP104455,24,732000.0,2.9,774000.0,36,5.52,596.0,2,0,0.352,MORTGAGE,medical,1
APP104456,47,393000.0,2.6,621000.0,48,12.08,718.0,0,0,0.395,RENT,education,0
APP104457,22,435000.0,0.5,677000.0,48,7.2,778.0,0,0,0.389,RENT,personal,0
APP104458,26,511000.0,17.3,629000.0,36,7.75,656.0,4,0,0.41,RENT,business,0
APP104459,50,860000.0,16.6,1157000.0,24,6.77,674.0,1,0,0.673,MORTGAGE,business,0
APP104460,25,502000.0,4.8,711000.0,36,11.14,713.0,0,1,0.472,RENT,debt_consolidation,1
APP104461,36,714000.0,5.0,654000.0,36,5.0,708.0,1,0,0.305,OWN,medical,0
APP104462,47,805000.0,13.8,388000.0,48,10.22,673.0,1,1,0.12,RENT,education,1
APP104463,50,466000.0,1.7,517000.0,48,5.0,731.0,0,2,0.277,OWN,personal,0
APP104464,41,962000.0,2.4,342000.0,60,5.0,688.0,0,0,0.071,OWN,home_improvement,1
APP104465,25,656000.0,14.4,890000.0,12,5.11,769.0,0,0,1.357,RENT,personal,1
APP104466,56,550000.0,3.9,411000.0,24,7.22,765.0,1,0,0.374,OWN,debt_consolidation,0
APP104467,63,684000.0,2.1,367000.0,60,5.93,676.0,1,1,0.107,RENT,personal,0
APP104468,60,789000.0,7.0,1083000.0,48,5.8,780.0,0,0,0.343,MORTGAGE,personal,0
APP104469,54,698000.0,2.9,217000.0,12,5.46,754.0,1,0,0.311,MORTGAGE,business,0
APP104470,39,711000.0,12.7,1112000.0,84,5.5,737.0,2,0,0.223,OWN,business,0
APP104471,60,821000.0,5.5,1255000.0,48,5.45,673.0,1,1,0.382,RENT,business,1
APP104472,42,668000.0,3.0,690000.0,36,8.02,787.0,2,0,0.344,RENT,personal,0
APP104473,27,323000.0,3.2,382000.0,60,6.1,767.0,1,0,0.237,MORTGAGE,debt_consolidation,0
APP104474,59,1002000.0,6.8,204000.0,48,5.0,718.0,0,2,0.051,RENT,personal,0
APP104475,35,807000.0,4.3,633000.0,36,7.42,695.0,1,1,0.261,RENT,debt_consolidation,0
APP104476,63,795000.0,3.9,1139000.0,36,9.15,670.0,0,1,0.478,MORTGAGE,medical,1
APP104477,37,581000.0,8.6,97000.0,36,6.89,631.0,0,0,0.056,OWN,personal,1
APP104478,60,785000.0,13.9,449000.0,36,5.0,732.0,5,0,0.191,OWN,business,0
APP104479,45,565000.0,7.8,375000.0,48,9.14,717.0,0,0,0.166,MORTGAGE,education,1
APP104480,42,505000.0,2.7,570000.0,36,5.0,701.0,1,1,0.376,OWN,personal,0
APP104481,34,150000.0,2.0,176000.0,12,6.79,833.0,3,0,1.173,OWN,personal,1
APP104482,58,926000.0,8.2,226000.0,48,7.45,805.0,0,0,0.061,RENT,home_improvement,0
APP104483,23,657000.0,7.7,306000.0,12,9.87,714.0,2,1,0.466,OWN,debt_consolidation,1
APP104484,42,295000.0,3.7,397000.0,60,8.77,694.0,0,1,0.269,MORTGAGE,medical,1
APP104485,37,658000.0,4.4,282000.0,48,8.02,754.0,2,0,0.107,RENT,business,0
APP104486,45,554000.0,2.9,313000.0,48,9.55,656.0,4,3,0.141,MORTGAGE,medical,0
APP104487,32,436000.0,2.0,168000.0,36,5.0,694.0,1,0,0.128,RENT,personal,0
APP104488,50,661000.0,3.1,822000.0,24,10.98,703.0,1,0,0.622,RENT,medical,1
APP104489,38,220000.0,0.3,50000.0,48,5.0,734.0,0,0,0.057,MORTGAGE,medical,0
APP104490,29,557000.0,11.2,327000.0,24,10.64,701.0,0,0,0.294,RENT,home_improvement,1
APP104491,29,454000.0,1.5,419000.0,48,5.65,676.0,1,0,0.231,OWN,personal,0
APP104492,52,633000.0,4.9,100000.0,24,8.34,668.0,0,0,0.079,OWN,personal,0
APP104493,32,244000.0,0.6,374000.0,48,10.69,743.0,2,2,0.383,OWN,business,1
APP104494,34,612000.0,7.6,863000.0,24,8.73,652.0,1,0,0.705,RENT,personal,1
APP104495,49,813000.0,9.2,885000.0,12,8.32,648.0,2,0,1.089,RENT,medical,1
APP104496,35,583000.0,5.2,459000.0,36,9.41,550.0,3,1,0.262,RENT,medical,1
APP104497,38,500000.0,4.7,188000.0,48,5.0,763.0,0,0,0.094,MORTGAGE,personal,0
APP104498,32,880000.0,2.9,838000.0,24,5.0,656.0,2,0,0.476,RENT,education,1
APP104499,36,459000.0,11.0,228000.0,36,8.1,719.0,1,2,0.166,OWN,business,0
APP104500,52,692000.0,1.2,744000.0,60,7.07,711.0,1,0,0.215,RENT,home_improvement,0
APP104501,45,598000.0,3.5,216000.0,36,6.81,741.0,0,2,0.12,OWN,medical,1
APP104502,65,973000.0,2.6,1158000.0,48,10.22,669.0,1,0,0.298,RENT,personal,0
APP104503,55,668000.0,2.5,413000.0,24,10.03,719.0,1,0,0.309,OWN,home_improvement,1
APP104504,21,596000.0,10.8,523000.0,24,5.47,803.0,0,0,0.439,MORTGAGE,education,0
APP104505,38,608000.0,4.5,234000.0,24,8.47,759.0,1,1,0.192,MORTGAGE,medical,0
APP104506,34,329000.0,2.8,172000.0,84,5.0,776.0,1,0,0.075,MORTGAGE,debt_consolidation,0
APP104507,47,477000.0,6.3,383000.0,12,5.0,754.0,1,0,0.803,MORTGAGE,medical,0
APP104508,32,471000.0,5.9,384000.0,24,5.54,721.0,1,0,0.408,MORTGAGE,debt_consolidation,1
APP104509,64,887000.0,,1419000.0,24,7.38,752.0,2,0,0.8,RENT,personal,0
APP104510,34,571000.0,6.8,363000.0,60,6.06,662.0,0,0,0.127,RENT,home_improvement,0
APP104511,44,538000.0,4.6,147000.0,36,8.49,699.0,1,0,0.091,RENT,medical,0
APP104512,26,671000.0,4.9,611000.0,60,7.47,771.0,4,0,0.182,RENT,debt_consolidation,1
APP104513,61,398000.0,6.6,245000.0,36,9.95,719.0,1,2,0.205,MORTGAGE,home_improvement,1
APP104514,62,454000.0,2.2,646000.0,60,8.7,648.0,1,0,0.285,RENT,personal,1
APP104515,56,281000.0,5.8,128000.0,60,5.22,742.0,1,0,0.091,MORTGAGE,medical,0
APP104516,36,812000.0,13.7,1129000.0,36,9.48,661.0,1,1,0.463,OWN,debt_consolidation,0
APP104517,23,436000.0,5.2,485000.0,84,5.6,697.0,2,0,0.159,RENT,home_improvement,0
APP104518,52,751000.0,3.7,317000.0,60,8.41,744.0,1,2,0.084,MORTGAGE,debt_consolidation,0
APP104519,40,518000.0,3.7,382000.0,12,6.42,571.0,0,2,0.737,OWN,education,1
APP104520,65,870000.0,6.4,752000.0,36,10.41,626.0,1,1,0.288,RENT,home_improvement,0
APP104521,52,610000.0,5.6,553000.0,48,9.11,731.0,1,0,0.227,MORTGAGE,personal,1
APP104522,45,675000.0,7.8,490000.0,60,5.98,761.0,0,0,0.145,RENT,debt_consolidation,0
APP104523,65,716000.0,3.0,714000.0,48,6.65,709.0,0,0,0.249,RENT,business,0
APP104524,57,694000.0,4.3,825000.0,48,14.69,783.0,1,0,0.297,MORTGAGE,personal,0
APP104525,41,853000.0,8.7,754000.0,36,5.0,725.0,0,0,0.295,MORTGAGE,personal,0
APP104526,21,243000.0,9.2,249000.0,60,5.92,698.0,3,1,0.205,RENT,medical,0
APP104527,25,501000.0,9.3,700000.0,12,6.02,742.0,0,0,1.397,RENT,business,1
APP104528,40,617000.0,8.1,538000.0,48,5.0,685.0,1,1,0.218,MORTGAGE,home_improvement,0
APP104529,46,633000.0,8.3,477000.0,24,5.18,733.0,5,0,0.377,RENT,business,1
APP104530,22,392000.0,5.8,200000.0,60,7.26,687.0,0,0,0.102,OWN,home_improvement,1
APP104531,26,343000.0,1.4,117000.0,60,8.55,794.0,0,0,0.068,RENT,debt_consolidation,0
APP104532,52,811000.0,1.6,465000.0,24,5.0,776.0,0,0,0.287,MORTGAGE,business,0
APP104533,54,626000.0,5.2,463000.0,60,6.4,757.0,3,0,0.148,RENT,personal,0
APP104534,22,811000.0,5.3,1020000.0,60,5.73,847.0,1,0,0.252,OWN,home_improvement,0
APP104535,43,616000.0,2.4,287000.0,12,5.0,739.0,1,0,0.466,MORTGAGE,medical,0
APP104536,24,382000.0,2.6,446000.0,36,9.69,714.0,2,0,0.389,OWN,personal,0
APP104537,53,706000.0,4.6,187000.0,24,5.82,718.0,1,1,0.132,RENT,medical,0
APP104538,58,842000.0,19.0,320000.0,24,5.0,661.0,2,2,0.19,RENT,debt_consolidation,0
APP104539,60,836000.0,2.1,521000.0,60,9.44,682.0,1,1,0.125,MORTGAGE,medical,1
APP104540,47,400000.0,3.6,332000.0,36,10.25,672.0,1,0,0.277,OWN,education,0
APP104541,49,383000.0,9.1,158000.0,48,8.02,777.0,4,0,0.103,MORTGAGE,personal,0
APP104542,62,772000.0,8.0,241000.0,12,5.43,579.0,2,3,0.312,RENT,business,1
APP104543,48,737000.0,6.1,715000.0,12,6.89,669.0,2,0,0.97,MORTGAGE,personal,1
APP104544,41,550000.0,0.9,411000.0,48,6.06,701.0,1,0,0.187,RENT,business,1
APP104545,54,724000.0,4.1,545000.0,36,7.39,631.0,1,1,0.251,RENT,personal,1
APP104546,47,799000.0,15.7,477000.0,60,9.08,679.0,1,1,0.119,OWN,education,0
APP104547,58,406000.0,2.5,279000.0,12,7.44,659.0,2,1,0.687,MORTGAGE,home_improvement,1
APP104548,44,585000.0,2.4,244000.0,48,7.49,724.0,5,0,0.104,OWN,personal,0
APP104549,60,967000.0,13.3,524000.0,48,6.37,667.0,0,0,0.135,RENT,personal,0
APP104550,23,469000.0,4.6,439000.0,48,8.96,701.0,0,0,0.234,RENT,debt_consolidation,1
APP104551,22,196000.0,0.9,178000.0,48,8.31,729.0,1,0,0.227,MORTGAGE,personal,0
APP104552,25,372000.0,1.8,544000.0,24,5.0,751.0,0,0,0.731,RENT,home_improvement,1
APP104553,46,647000.0,3.1,878000.0,60,5.0,860.0,1,0,0.271,OWN,education,0
APP104554,52,902000.0,5.9,145000.0,36,6.77,812.0,0,0,0.054,MORTGAGE,education,0
APP104555,30,187000.0,4.2,90000.0,60,9.64,801.0,2,0,0.096,MORTGAGE,home_improvement,0
APP104556,28,500000.0,2.3,719000.0,24,10.07,603.0,1,1,0.719,RENT,debt_consolidation,1
APP104557,59,515000.0,4.2,312000.0,24,9.18,691.0,0,2,0.303,MORTGAGE,medical,0
APP104558,54,680000.0,2.5,573000.0,36,7.17,751.0,1,0,0.281,MORTGAGE,personal,1
APP104559,50,834000.0,16.3,941000.0,36,10.72,648.0,1,1,0.376,MORTGAGE,debt_consolidation,1
APP104560,42,487000.0,1.7,457000.0,24,5.91,673.0,1,1,0.469,OWN,debt_consolidation,1
APP104561,39,620000.0,3.4,97000.0,12,6.75,762.0,1,0,0.156,RENT,business,0
APP104562,21,583000.0,3.0,262000.0,12,5.0,728.0,2,1,0.449,OWN,personal,0
APP104563,29,435000.0,3.0,129000.0,12,6.74,778.0,2,0,0.297,MORTGAGE,debt_consolidation,0
APP104564,61,438000.0,1.9,172000.0,12,5.6,722.0,1,0,0.393,RENT,medical,1
APP104565,36,831000.0,12.6,302000.0,60,10.88,697.0,2,0,0.073,OWN,debt_consolidation,1
APP104566,52,926000.0,20.0,975000.0,60,10.45,709.0,0,3,0.211,MORTGAGE,personal,0
APP104567,52,725000.0,6.5,536000.0,36,7.64,670.0,2,2,0.246,RENT,debt_consolidation,1
APP104568,34,424000.0,6.1,105000.0,24,8.53,758.0,0,0,0.124,OWN,home_improvement,0
APP104569,30,591000.0,1.1,159000.0,36,6.17,564.0,0,2,0.09,MORTGAGE,medical,0
APP104570,52,1017000.0,12.4,1554000.0,60,5.0,745.0,0,0,0.306,MORTGAGE,personal,0
APP104571,25,412000.0,2.5,154000.0,60,5.82,721.0,0,1,0.075,OWN,education,0
APP104572,43,534000.0,1.0,277000.0,24,9.15,685.0,1,1,0.259,OWN,debt_consolidation,0
APP104573,60,538000.0,7.3,529000.0,12,8.46,,1,0,0.983,MORTGAGE,home_improvement,1
APP104574,53,582000.0,10.2,245000.0,36,6.64,724.0,1,0,0.14,MORTGAGE,education,0
APP104575,55,566000.0,12.3,247000.0,36,9.13,696.0,0,0,0.145,MORTGAGE,business,0
APP104576,24,454000.0,3.4,116000.0,12,6.46,774.0,0,0,0.256,RENT,debt_consolidation,0
APP104577,29,410000.0,3.1,645000.0,48,5.0,664.0,2,1,0.393,MORTGAGE,education,0
APP104578,33,572000.0,5.7,588000.0,24,9.13,556.0,1,1,0.514,RENT,personal,1
APP104579,34,371000.0,4.2,341000.0,12,6.15,686.0,1,0,0.919,MORTGAGE,debt_consolidation,1
APP104580,29,488000.0,7.4,702000.0,48,9.76,637.0,0,2,0.36,MORTGAGE,business,1
APP104581,64,561000.0,5.8,568000.0,60,5.0,687.0,3,0,0.202,MORTGAGE,business,0
APP104582,28,474000.0,2.3,252000.0,24,6.25,605.0,0,3,0.266,OWN,debt_consolidation,1
APP104583,52,468000.0,12.6,391000.0,60,8.81,702.0,1,1,0.167,OWN,medical,0
APP104584,47,645000.0,7.5,543000.0,36,8.59,718.0,0,1,0.281,MORTGAGE,home_improvement,0
APP104585,48,617000.0,10.1,449000.0,36,7.01,697.0,0,0,0.243,RENT,debt_consolidation,0
APP104586,30,486000.0,2.4,604000.0,24,8.13,710.0,2,0,0.621,OWN,business,1
APP104587,34,294000.0,7.3,91000.0,24,7.81,771.0,0,0,0.155,RENT,business,0
APP104588,48,742000.0,8.8,283000.0,12,5.0,700.0,2,0,0.381,OWN,medical,0
APP104589,34,476000.0,5.6,328000.0,48,6.7,749.0,2,0,0.172,OWN,personal,0
APP104590,52,617000.0,1.9,156000.0,60,8.0,779.0,2,0,0.051,OWN,education,0
APP104591,22,164000.0,5.2,259000.0,12,8.61,651.0,0,1,1.579,RENT,education,1
APP104592,24,306000.0,8.2,266000.0,24,7.36,744.0,1,0,0.435,MORTGAGE,personal,0
APP104593,53,637000.0,10.6,142000.0,36,6.29,826.0,3,0,0.074,OWN,personal,0
APP104594,48,759000.0,1.2,783000.0,36,5.0,727.0,1,0,0.344,RENT,debt_consolidation,0
APP104595,22,527000.0,5.5,676000.0,60,9.16,677.0,1,0,0.257,MORTGAGE,business,0
APP104596,61,653000.0,1.5,484000.0,12,8.91,732.0,2,0,0.741,OWN,debt_consolidation,1
APP104597,21,337000.0,8.3,285000.0,48,9.67,672.0,3,1,0.211,RENT,medical,0
APP104598,63,580000.0,9.8,676000.0,36,5.13,652.0,2,0,0.389,RENT,business,0
APP104599,53,636000.0,2.2,311000.0,60,7.77,706.0,1,0,0.098,RENT,business,0
APP104600,65,767000.0,1.8,780000.0,36,5.98,633.0,0,1,0.339,RENT,debt_consolidation,1
APP104601,63,695000.0,,740000.0,24,7.6,599.0,1,1,0.532,RENT,personal,1
APP104602,35,768000.0,4.3,1011000.0,24,13.89,730.0,2,1,0.658,OWN,education,0
APP104603,55,510000.0,2.7,735000.0,48,9.49,597.0,0,0,0.36,MORTGAGE,home_improvement,1
APP104604,30,563000.0,8.8,853000.0,36,5.84,777.0,1,1,0.505,OWN,home_improvement,0
APP104605,42,375000.0,10.6,125000.0,48,6.94,754.0,2,0,0.083,RENT,personal,0
APP104606,31,531000.0,5.3,708000.0,24,6.7,786.0,3,0,0.667,MORTGAGE,business,0
APP104607,42,755000.0,2.7,853000.0,12,7.77,790.0,3,0,1.13,RENT,personal,1
APP104608,60,504000.0,4.2,347000.0,36,5.0,781.0,1,0,0.229,OWN,debt_consolidation,0
APP104609,40,680000.0,5.3,1012000.0,12,8.21,698.0,1,0,1.488,RENT,home_improvement,1
APP104610,25,665000.0,4.1,929000.0,60,5.0,657.0,1,1,0.279,RENT,business,1
APP104611,35,412000.0,4.6,524000.0,60,5.0,717.0,2,0,0.254,MORTGAGE,business,0
APP104612,56,776000.0,10.0,181000.0,24,11.9,768.0,3,0,0.117,OWN,debt_consolidation,1
APP104613,44,782000.0,2.6,318000.0,48,6.71,783.0,2,1,0.102,OWN,personal,0
APP104614,46,767000.0,17.2,1136000.0,24,10.64,681.0,2,0,0.741,RENT,business,1
APP104615,40,674000.0,5.5,1061000.0,60,5.72,776.0,0,0,0.315,MORTGAGE,personal,0
APP104616,34,235000.0,3.9,130000.0,48,5.0,665.0,1,2,0.138,MORTGAGE,debt_consolidation,1
APP104617,47,652000.0,2.5,360000.0,36,5.19,718.0,1,0,0.184,MORTGAGE,education,0
APP104618,49,654000.0,2.7,677000.0,48,13.41,761.0,0,0,0.259,RENT,personal,0
APP104619,61,477000.0,5.0,124000.0,12,5.0,588.0,0,0,0.26,RENT,personal,0
APP104620,48,458000.0,5.4,464000.0,36,11.41,732.0,0,0,0.338,RENT,personal,1
APP104621,65,776000.0,3.8,1206000.0,24,8.26,632.0,0,1,0.777,RENT,debt_consolidation,0
APP104622,58,571000.0,1.5,332000.0,36,7.76,754.0,1,0,0.194,RENT,home_improvement,0
APP104623,24,621000.0,5.0,762000.0,12,5.85,747.0,0,0,1.227,RENT,debt_consolidation,1
APP104624,38,558000.0,2.8,508000.0,84,5.52,819.0,0,0,0.13,MORTGAGE,education,0
APP104625,38,497000.0,0.9,282000.0,36,8.74,739.0,1,2,0.189,OWN,education,1
APP104626,21,442000.0,7.6,331000.0,60,10.4,600.0,2,3,0.15,RENT,home_improvement,1
APP104627,29,481000.0,1.1,457000.0,12,7.93,710.0,3,0,0.95,MORTGAGE,home_improvement,1
APP104628,55,745000.0,3.7,934000.0,60,9.13,770.0,2,1,0.251,OWN,debt_consolidation,0
APP104629,36,600000.0,4.5,560000.0,48,6.56,719.0,4,0,0.233,RENT,personal,1
APP104630,27,488000.0,11.6,728000.0,48,12.28,774.0,1,0,0.373,RENT,business,0
APP104631,33,646000.0,1.0,206000.0,60,8.02,702.0,3,3,0.064,OWN,business,1
APP104632,33,645000.0,8.2,992000.0,36,11.97,763.0,0,2,0.513,MORTGAGE,home_improvement,0
APP104633,28,585000.0,9.1,555000.0,48,5.38,713.0,1,1,0.237,RENT,debt_consolidation,0
APP104634,25,581000.0,13.9,417000.0,60,7.4,781.0,0,1,0.144,RENT,debt_consolidation,0
APP104635,55,779000.0,10.3,203000.0,24,9.86,783.0,1,0,0.13,RENT,home_improvement,1
APP104636,58,378000.0,4.6,219000.0,12,7.81,806.0,2,0,0.579,MORTGAGE,education,0
APP104637,43,646000.0,8.5,507000.0,84,8.64,708.0,1,1,0.112,MORTGAGE,education,1
APP104638,48,927000.0,11.9,1399000.0,60,5.35,816.0,0,0,0.302,RENT,home_improvement,0
APP104639,62,663000.0,0.7,827000.0,36,6.61,674.0,0,1,0.416,MORTGAGE,education,0
APP104640,58,629000.0,1.5,148000.0,60,5.57,743.0,1,0,0.047,MORTGAGE,home_improvement,0
APP104641,22,362000.0,5.8,226000.0,60,7.31,738.0,2,1,0.125,MORTGAGE,debt_consolidation,0
APP104642,63,811000.0,9.1,700000.0,36,7.09,780.0,0,0,0.288,OWN,business,0
APP104643,24,454000.0,7.4,628000.0,12,6.34,738.0,2,0,1.383,MORTGAGE,home_improvement,1
APP104644,22,653000.0,6.2,833000.0,36,8.89,698.0,1,1,0.425,MORTGAGE,home_improvement,1
APP104645,39,520000.0,13.8,241000.0,36,5.16,763.0,0,1,0.154,RENT,business,0
APP104646,54,552000.0,3.8,123000.0,12,5.0,751.0,1,0,0.223,OWN,business,0
APP104647,24,336000.0,2.7,115000.0,84,6.24,735.0,0,0,0.049,RENT,debt_consolidation,0
APP104648,34,768000.0,3.2,676000.0,48,12.24,750.0,2,0,0.22,MORTGAGE,personal,1
APP104649,32,484000.0,5.9,136000.0,60,8.62,653.0,0,0,0.056,RENT,home_improvement,0
APP104650,38,450000.0,4.5,230000.0,48,5.64,635.0,1,4,0.128,MORTGAGE,personal,1
APP104651,65,439000.0,9.4,589000.0,24,8.48,612.0,1,1,0.671,MORTGAGE,home_improvement,0
APP104652,35,357000.0,2.8,262000.0,48,7.2,681.0,0,0,0.183,RENT,business,0
APP104653,30,587000.0,6.5,936000.0,48,8.35,746.0,1,0,0.399,OWN,medical,0
APP104654,26,587000.0,8.5,732000.0,48,9.44,720.0,2,0,0.312,RENT,medical,0
APP104655,29,469000.0,11.9,251000.0,24,7.93,552.0,2,3,0.268,RENT,personal,1
APP104656,26,338000.0,1.8,54000.0,60,7.77,605.0,2,0,0.032,OWN,education,1
APP104657,46,843000.0,3.2,771000.0,36,10.77,701.0,1,0,0.305,RENT,personal,1
APP104658,39,940000.0,4.3,1103000.0,36,8.69,603.0,0,1,0.391,RENT,education,0
APP104659,43,696000.0,1.3,578000.0,36,7.93,603.0,2,1,0.277,MORTGAGE,medical,1
APP104660,58,906000.0,6.2,1327000.0,84,7.59,684.0,2,0,0.209,OWN,personal,0
APP104661,47,871000.0,6.1,1101000.0,36,6.26,773.0,1,0,0.421,OWN,personal,0
APP104662,27,813000.0,5.7,735000.0,12,5.0,612.0,0,2,0.904,MORTGAGE,debt_consolidation,1
APP104663,37,476000.0,4.1,84000.0,84,8.97,601.0,1,0,0.025,OWN,debt_consolidation,1
APP104664,35,461000.0,11.1,295000.0,84,10.31,780.0,1,1,0.091,OWN,debt_consolidation,0
APP104665,58,911000.0,3.2,790000.0,24,8.44,774.0,0,0,0.434,RENT,personal,0
APP104666,34,434000.0,10.4,223000.0,60,8.75,733.0,0,1,0.103,RENT,personal,0
APP104667,27,296000.0,3.2,404000.0,60,5.55,707.0,2,0,0.273,RENT,personal,0
APP104668,54,444000.0,1.7,340000.0,12,6.19,783.0,0,2,0.766,OWN,personal,1
APP104669,40,527000.0,4.7,235000.0,48,5.0,719.0,0,1,0.111,OWN,business,0
APP104670,25,166000.0,5.3,212000.0,24,6.95,717.0,2,0,0.639,RENT,home_improvement,0
APP104671,52,426000.0,6.6,440000.0,60,9.66,658.0,1,2,0.207,MORTGAGE,personal,0
APP104672,30,343000.0,0.5,149000.0,12,5.97,717.0,0,1,0.434,RENT,home_improvement,0
APP104673,60,475000.0,3.7,438000.0,48,7.34,678.0,1,0,0.231,OWN,education,0
APP104674,58,954000.0,16.4,1104000.0,60,9.05,768.0,2,1,0.231,RENT,home_improvement,0
APP104675,37,509000.0,3.0,407000.0,12,10.16,798.0,0,0,0.8,MORTGAGE,education,0
APP104676,46,722000.0,9.1,425000.0,48,5.0,771.0,1,1,0.147,RENT,medical,0
APP104677,46,925000.0,27.4,1064000.0,24,6.45,772.0,0,0,0.575,RENT,debt_consolidation,0
APP104678,50,740000.0,18.4,848000.0,12,5.88,769.0,1,0,1.146,RENT,home_improvement,0
APP104679,24,566000.0,2.0,99000.0,60,5.57,642.0,1,0,0.035,OWN,personal,0
APP104680,35,631000.0,8.6,309000.0,60,6.66,631.0,1,1,0.098,OWN,education,0
APP104681,28,478000.0,9.0,520000.0,48,5.0,753.0,3,0,0.272,RENT,education,0
APP104682,52,402000.0,7.7,191000.0,60,6.69,749.0,1,1,0.095,MORTGAGE,medical,0
APP104683,24,492000.0,1.7,761000.0,12,7.58,628.0,0,0,1.547,RENT,personal,1
APP104684,44,393000.0,5.7,152000.0,36,5.21,568.0,1,3,0.129,MORTGAGE,personal,1
APP104685,53,693000.0,5.7,856000.0,60,6.44,680.0,0,0,0.247,RENT,debt_consolidation,0
APP104686,63,658000.0,1.5,1051000.0,60,7.54,714.0,0,1,0.319,OWN,debt_consolidation,0
APP104687,33,291000.0,3.9,190000.0,36,7.76,648.0,0,2,0.218,MORTGAGE,education,0
APP104688,21,486000.0,5.9,498000.0,36,5.0,659.0,1,0,0.342,MORTGAGE,business,0
APP104689,53,652000.0,4.6,198000.0,48,9.04,648.0,4,1,0.076,MORTGAGE,business,0
APP104690,21,502000.0,8.1,528000.0,12,9.09,718.0,0,0,1.052,RENT,personal,1
APP104691,23,456000.0,3.8,721000.0,60,5.87,722.0,0,2,0.316,MORTGAGE,debt_consolidation,1
APP104692,65,606000.0,5.3,946000.0,24,11.19,707.0,1,0,0.781,RENT,personal,1
APP104693,59,808000.0,9.6,604000.0,36,8.5,755.0,1,2,0.249,OWN,education,0
APP104694,52,640000.0,15.1,858000.0,24,8.18,601.0,1,1,0.67,RENT,personal,1
APP104695,58,457000.0,1.7,616000.0,48,9.0,713.0,4,0,0.337,RENT,personal,1
APP104696,24,590000.0,7.9,368000.0,84,5.23,851.0,0,0,0.089,MORTGAGE,business,0
APP104697,25,580000.0,3.3,779000.0,36,6.72,719.0,0,0,0.448,MORTGAGE,debt_consolidation,1
APP104698,34,624000.0,6.6,241000.0,84,8.86,690.0,0,1,0.055,RENT,personal,1
APP104699,22,369000.0,1.5,579000.0,36,5.74,678.0,1,0,0.523,RENT,personal,0
APP104700,60,453000.0,11.2,636000.0,36,6.72,606.0,0,2,0.468,RENT,medical,0
APP104701,23,640000.0,2.5,570000.0,60,8.82,727.0,0,2,0.178,MORTGAGE,business,1
APP104702,45,343000.0,9.7,243000.0,12,8.18,696.0,0,0,0.708,RENT,education,1
APP104703,59,712000.0,1.7,1083000.0,36,7.55,736.0,1,1,0.507,OWN,personal,0
APP104704,54,905000.0,1.2,229000.0,48,7.64,744.0,0,0,0.063,RENT,debt_consolidation,0
APP104705,31,508000.0,4.1,443000.0,24,7.12,718.0,2,1,0.436,OWN,business,0
APP104706,42,615000.0,5.8,526000.0,60,9.38,634.0,2,1,0.171,MORTGAGE,debt_consolidation,0
APP104707,45,811000.0,19.5,570000.0,36,12.1,769.0,1,0,0.234,RENT,business,0
